DOI	title	link_url	journal
https://doi.org/10.1103/PhysRevB.87.060302	Magnetization precession induced by quasitransverse picosecond strain pulses in (311) ferromagnetic (Ga,Mn)As	https://journals.aps.org/prb/abstract/10.1103/PhysRevB.87.060302	prb
https://doi.org/10.1103/PhysRevB.87.075425	Correlating scanning tunneling spectroscopy with the electrical resistivity of Al-based quasicrystals and approximants	https://journals.aps.org/prb/abstract/10.1103/PhysRevB.87.075425	prb
https://doi.org/10.1103/PhysRevB.87.060505	Observation of zero resistivity in K-doped picene	https://journals.aps.org/prb/abstract/10.1103/PhysRevB.87.060505	prb
https://doi.org/10.1103/PhysRevB.87.075120	Magnetic-field-tuned quantum criticality of the heavy-fermion system YbPtBi	https://journals.aps.org/prb/abstract/10.1103/PhysRevB.87.075120	prb
https://doi.org/10.1103/PhysRevB.87.064105	Complex crystallization dynamics in amorphous germanium observed with dynamic transmission electron microscopy	https://journals.aps.org/prb/abstract/10.1103/PhysRevB.87.064105	prb
https://doi.org/10.1103/PhysRevB.87.075420	Rashba spin-orbit interaction and birefringent electron optics in graphene	https://journals.aps.org/prb/abstract/10.1103/PhysRevB.87.075420	prb
https://doi.org/10.1103/PhysRevB.87.085117	Anomalous magnetoresistance and hidden spin canting in (DIETSe)<span class="aps-inline-formula"><math xmlns="http://www.w3.org/1998/Math/MathML" display="inline"><mrow><msub><mrow></mrow><mn>2</mn></msub><mi>M</mi></mrow></math></span>Cl<span class="aps-inline-formula"><math xmlns="http://www.w3.org/1998/Math/MathML" display="inline"><msub><mrow></mrow><mn>4</mn></msub></math></span> (<span class="aps-inline-formula"><math xmlns="http://www.w3.org/1998/Math/MathML" display="inline"><mrow><mi>M</mi><mo>=</mo><mtext>Fe</mtext></mrow></math></span>, Ga)	https://journals.aps.org/prb/abstract/10.1103/PhysRevB.87.085117	prb
https://doi.org/10.1103/PhysRevB.87.054416	Measurement of orbital asymmetry and strain in Co<span class="aps-inline-formula"><math xmlns="http://www.w3.org/1998/Math/MathML" display="inline"><msub><mrow></mrow><mn>90</mn></msub></math></span>Fe<span class="aps-inline-formula"><math xmlns="http://www.w3.org/1998/Math/MathML" display="inline"><msub><mrow></mrow><mn>10</mn></msub></math></span>/Ni multilayers and alloys: Origins of perpendicular anisotropy	https://journals.aps.org/prb/abstract/10.1103/PhysRevB.87.054416	prb
https://doi.org/10.1103/PhysRevB.87.085307	Crystal-induced anisotropy of spin accumulation in Si/MgO/Fe and Si/Al<span class="aps-inline-formula"><math xmlns="http://www.w3.org/1998/Math/MathML" display="inline"><msub><mrow></mrow><mn>2</mn></msub></math></span>O<span class="aps-inline-formula"><math xmlns="http://www.w3.org/1998/Math/MathML" display="inline"><msub><mrow></mrow><mn>3</mn></msub></math></span>/ferromagnet tunnel devices	https://journals.aps.org/prb/abstract/10.1103/PhysRevB.87.085307	prb
https://doi.org/10.1103/PhysRevB.87.081303	Resistive detection of nuclear spins in a single quantum dot under Kondo effect regime	https://journals.aps.org/prb/abstract/10.1103/PhysRevB.87.081303	prb
https://doi.org/10.1103/PhysRevB.87.085202	Strong excitonic effects in the optical properties of graphitic carbon nitride <span class="aps-inline-formula"><math xmlns="http://www.w3.org/1998/Math/MathML" display="inline"><mi>g</mi></math></span>-C<span class="aps-inline-formula"><math xmlns="http://www.w3.org/1998/Math/MathML" display="inline"><msub><mrow></mrow><mn>3</mn></msub></math></span>N<span class="aps-inline-formula"><math xmlns="http://www.w3.org/1998/Math/MathML" display="inline"><msub><mrow></mrow><mn>4</mn></msub></math></span> from first principles	https://journals.aps.org/prb/abstract/10.1103/PhysRevB.87.085202	prb
https://doi.org/10.1103/PhysRevB.87.081101	Magnetic anisotropy in hole-doped superconducting Ba<span class="aps-inline-formula"><math xmlns="http://www.w3.org/1998/Math/MathML" display="inline"><msub><mrow></mrow><mrow><mn>0.67</mn></mrow></msub></math></span>K<span class="aps-inline-formula"><math xmlns="http://www.w3.org/1998/Math/MathML" display="inline"><msub><mrow></mrow><mrow><mn>0.33</mn></mrow></msub></math></span>Fe<span class="aps-inline-formula"><math xmlns="http://www.w3.org/1998/Math/MathML" display="inline"><msub><mrow></mrow><mn>2</mn></msub></math></span>As<span class="aps-inline-formula"><math xmlns="http://www.w3.org/1998/Math/MathML" display="inline"><msub><mrow></mrow><mn>2</mn></msub></math></span> probed by polarized inelastic neutron scattering	https://journals.aps.org/prb/abstract/10.1103/PhysRevB.87.081101	prb
https://doi.org/10.1103/PhysRevB.87.054102	Secondary electron imaging at atomic resolution using a focused coherent electron probe	https://journals.aps.org/prb/abstract/10.1103/PhysRevB.87.054102	prb
https://doi.org/10.1103/PhysRevB.87.060402	Exact asymptotic behavior of magnetic stripe domain arrays	https://journals.aps.org/prb/abstract/10.1103/PhysRevB.87.060402	prb
https://doi.org/10.1103/PhysRevB.87.064201	Relaxation and thermalization after a quantum quench: Why localization is important	https://journals.aps.org/prb/abstract/10.1103/PhysRevB.87.064201	prb
https://doi.org/10.1103/PhysRevB.87.064403	Effect of Ba and Ti doping on magnetic properties of multiferroic Pb(Fe<span class="aps-inline-formula"><math xmlns="http://www.w3.org/1998/Math/MathML" display="inline"><msub><mrow></mrow><mrow><mn>1</mn><mo>/</mo><mn>2</mn></mrow></msub></math></span>Nb<span class="aps-inline-formula"><math xmlns="http://www.w3.org/1998/Math/MathML" display="inline"><msub><mrow></mrow><mrow><mn>1</mn><mo>/</mo><mn>2</mn></mrow></msub></math></span>)O<span class="aps-inline-formula"><math xmlns="http://www.w3.org/1998/Math/MathML" display="inline"><msub><mrow></mrow><mn>3</mn></msub></math></span>	https://journals.aps.org/prb/abstract/10.1103/PhysRevB.87.064403	prb
https://doi.org/10.1103/PhysRevB.87.085403	Self-organized chromium oxide monolayers on Fe(001)	https://journals.aps.org/prb/abstract/10.1103/PhysRevB.87.085403	prb
https://doi.org/10.1103/PhysRevB.87.035140	High-resolution angle-resolved photoemission study of electronic structure and electron self-energy in palladium	https://journals.aps.org/prb/abstract/10.1103/PhysRevB.87.035140	prb
https://doi.org/10.1103/PhysRevB.87.045130	Twist defects and projective non-Abelian braiding statistics	https://journals.aps.org/prb/abstract/10.1103/PhysRevB.87.045130	prb
https://doi.org/10.1103/PhysRevB.87.035137	Mott <span class="aps-inline-formula"><math xmlns="http://www.w3.org/1998/Math/MathML" display="inline"><mi>p</mi></math></span>-<span class="aps-inline-formula"><math xmlns="http://www.w3.org/1998/Math/MathML" display="inline"><mi>n</mi></math></span> junctions in layered materials	https://journals.aps.org/prb/abstract/10.1103/PhysRevB.87.035137	prb
https://doi.org/10.1103/PhysRevB.87.041307	Ergodic versus diffusive decoherence in mesoscopic devices	https://journals.aps.org/prb/abstract/10.1103/PhysRevB.87.041307	prb
https://doi.org/10.1103/PhysRevB.87.020407	Microscopic model for ultrafast magnetization dynamics of multisublattice magnets	https://journals.aps.org/prb/abstract/10.1103/PhysRevB.87.020407	prb
https://doi.org/10.1103/PhysRevB.87.024419	Spin-filtering efficiency of ferrimagnetic spinels CoFe<span class="aps-inline-formula"><math xmlns="http://www.w3.org/1998/Math/MathML" display="inline"><msub><mrow></mrow><mn>2</mn></msub></math></span>O<span class="aps-inline-formula"><math xmlns="http://www.w3.org/1998/Math/MathML" display="inline"><msub><mrow></mrow><mn>4</mn></msub></math></span> and NiFe<span class="aps-inline-formula"><math xmlns="http://www.w3.org/1998/Math/MathML" display="inline"><msub><mrow></mrow><mn>2</mn></msub></math></span>O<span class="aps-inline-formula"><math xmlns="http://www.w3.org/1998/Math/MathML" display="inline"><msub><mrow></mrow><mn>4</mn></msub></math></span>	https://journals.aps.org/prb/abstract/10.1103/PhysRevB.87.024419	prb
https://doi.org/10.1103/PhysRevB.87.035133	Magnetothermoelectric properties of Bi<span class="aps-inline-formula"><math xmlns="http://www.w3.org/1998/Math/MathML" display="inline"><msub><mrow></mrow><mn>2</mn></msub></math></span>Se<span class="aps-inline-formula"><math xmlns="http://www.w3.org/1998/Math/MathML" display="inline"><msub><mrow></mrow><mn>3</mn></msub></math></span>	https://journals.aps.org/prb/abstract/10.1103/PhysRevB.87.035133	prb
https://doi.org/10.1103/PhysRevB.87.041306	Strong optical polarization in nonpolar <span class="aps-inline-formula"><math xmlns="http://www.w3.org/1998/Math/MathML" display="inline"><mrow><mo>(</mo><mn>1</mn><mover accent="true"><mn>1</mn><mo>¯</mo></mover><mn>00</mn><mo>)</mo></mrow></math></span> Al<span class="aps-inline-formula"><math xmlns="http://www.w3.org/1998/Math/MathML" display="inline"><msub><mrow></mrow><mi>x</mi></msub></math></span>Ga<span class="aps-inline-formula"><math xmlns="http://www.w3.org/1998/Math/MathML" display="inline"><msub><mrow></mrow><mrow><mn>1</mn><mo>−</mo><mi>x</mi></mrow></msub></math></span>N/AlN quantum wells	https://journals.aps.org/prb/abstract/10.1103/PhysRevB.87.041306	prb
https://doi.org/10.1103/PhysRevB.87.041406	Low-energy electron reflectivity from graphene	https://journals.aps.org/prb/abstract/10.1103/PhysRevB.87.041406	prb
https://doi.org/10.1103/PhysRevB.87.045123	Universal crossovers between entanglement entropy and thermal entropy	https://journals.aps.org/prb/abstract/10.1103/PhysRevB.87.045123	prb
https://doi.org/10.1103/PhysRevB.87.024107	Domain formation and dielectric response in PbTiO<span class="aps-inline-formula"><math xmlns="http://www.w3.org/1998/Math/MathML" display="inline"><msub><mrow></mrow><mn>3</mn></msub></math></span>: A first-principles free-energy landscape analysis	https://journals.aps.org/prb/abstract/10.1103/PhysRevB.87.024107	prb
https://doi.org/10.1103/PhysRevB.87.024511	Vortex emission from quantum turbulence in superfluid <span class="aps-inline-formula"><math xmlns="http://www.w3.org/1998/Math/MathML" display="inline"><msup><mrow></mrow><mn>4</mn></msup></math></span>He	https://journals.aps.org/prb/abstract/10.1103/PhysRevB.87.024511	prb
https://doi.org/10.1103/PhysRevB.87.035126	Entropy, frustration, and large thermopower of doped Mott insulators on the fcc lattice	https://journals.aps.org/prb/abstract/10.1103/PhysRevB.87.035126	prb
https://doi.org/10.1103/PhysRevB.87.014507	Chiral <span class="aps-inline-formula"><math xmlns="http://www.w3.org/1998/Math/MathML" display="inline"><mrow><mi mathvariant="double-struck">C</mi><msup><mi>P</mi><mn>2</mn></msup></mrow></math></span> skyrmions in three-band superconductors	https://journals.aps.org/prb/abstract/10.1103/PhysRevB.87.014507	prb
https://doi.org/10.1103/PhysRevB.87.024509	Electronically driven superconductor-insulator transition in electrostatically doped La<span class="aps-inline-formula"><math xmlns="http://www.w3.org/1998/Math/MathML" display="inline"><msub><mrow></mrow><mn>2</mn></msub></math></span>CuO<span class="aps-inline-formula"><math xmlns="http://www.w3.org/1998/Math/MathML" display="inline"><msub><mrow></mrow><mrow><mn>4</mn><mo>+</mo><mi>δ</mi></mrow></msub></math></span> thin films	https://journals.aps.org/prb/abstract/10.1103/PhysRevB.87.024509	prb
https://doi.org/10.1103/PhysRevB.87.035119	Entanglement spectrum classification of <span class="aps-inline-formula"><math xmlns="http://www.w3.org/1998/Math/MathML" display="inline"><msub><mi>C</mi><mi>n</mi></msub></math></span>-invariant noninteracting topological insulators in two dimensions	https://journals.aps.org/prb/abstract/10.1103/PhysRevB.87.035119	prb
https://doi.org/10.1103/PhysRevB.87.024407	Bold diagrammatic Monte Carlo technique for frustrated spin systems	https://journals.aps.org/prb/abstract/10.1103/PhysRevB.87.024407	prb
https://doi.org/10.1103/PhysRevB.87.041403	Atomic-scale magnetism of cobalt-intercalated graphene	https://journals.aps.org/prb/abstract/10.1103/PhysRevB.87.041403	prb
https://doi.org/10.1103/PhysRevB.87.020402	Matching domain-wall configuration and spin-orbit torques for efficient domain-wall motion	https://journals.aps.org/prb/abstract/10.1103/PhysRevB.87.020402	prb
https://doi.org/10.1103/PhysRevB.87.014502	Optical study of superconducting Ga-rich layers in silicon	https://journals.aps.org/prb/abstract/10.1103/PhysRevB.87.014502	prb
https://doi.org/10.1103/PhysRevB.87.041201	<span class="aps-inline-formula"><math xmlns="http://www.w3.org/1998/Math/MathML" display="inline"><mrow><mi>L</mi></mrow></math></span>-valley electron spin dynamics in GaAs	https://journals.aps.org/prb/abstract/10.1103/PhysRevB.87.041201	prb
https://doi.org/10.1103/PhysRevB.86.220511	Hydrostatic-pressure tuning of magnetic, nonmagnetic, and superconducting states in annealed Ca(Fe<span class="aps-inline-formula"><math xmlns="http://www.w3.org/1998/Math/MathML" display="inline"><msub><mrow></mrow><mrow><mn>1</mn><mo>−</mo><mi>x</mi></mrow></msub></math></span>Co<span class="aps-inline-formula"><math xmlns="http://www.w3.org/1998/Math/MathML" display="inline"><msub><mrow></mrow><mi>x</mi></msub></math></span>)<span class="aps-inline-formula"><math xmlns="http://www.w3.org/1998/Math/MathML" display="inline"><msub><mrow></mrow><mn>2</mn></msub></math></span>As<span class="aps-inline-formula"><math xmlns="http://www.w3.org/1998/Math/MathML" display="inline"><msub><mrow></mrow><mn>2</mn></msub></math></span>	https://journals.aps.org/prb/abstract/10.1103/PhysRevB.86.220511	prb
https://doi.org/10.1103/PhysRevB.86.224112	Defect stability in phase-field crystal models: Stacking faults and partial dislocations	https://journals.aps.org/prb/abstract/10.1103/PhysRevB.86.224112	prb
https://doi.org/10.1103/PhysRevB.86.245322	Collective spontaneous emission in coupled quantum dots: Physical mechanism of quantum nanoantenna	https://journals.aps.org/prb/abstract/10.1103/PhysRevB.86.245322	prb
https://doi.org/10.1103/PhysRevB.86.214514	Superconductivity of doped Weyl semimetals: Finite-momentum pairing and electronic analog of the <span class="aps-inline-formula"><math xmlns="http://www.w3.org/1998/Math/MathML" display="inline"><msup><mrow></mrow><mn>3</mn></msup></math></span>He-<span class="aps-inline-formula"><math xmlns="http://www.w3.org/1998/Math/MathML" display="inline"><mi>A</mi></math></span> phase	https://journals.aps.org/prb/abstract/10.1103/PhysRevB.86.214514	prb
https://doi.org/10.1103/PhysRevB.86.214516	Electronic transport through ferromagnetic and superconducting junctions with spin-filter tunneling barriers	https://journals.aps.org/prb/abstract/10.1103/PhysRevB.86.214516	prb
https://doi.org/10.1103/PhysRevB.86.220510	BiS<span class="aps-inline-formula"><math xmlns="http://www.w3.org/1998/Math/MathML" display="inline"><msub><mrow></mrow><mn>2</mn></msub></math></span>-based layered superconductor Bi<span class="aps-inline-formula"><math xmlns="http://www.w3.org/1998/Math/MathML" display="inline"><msub><mrow></mrow><mn>4</mn></msub></math></span>O<span class="aps-inline-formula"><math xmlns="http://www.w3.org/1998/Math/MathML" display="inline"><msub><mrow></mrow><mn>4</mn></msub></math></span>S<span class="aps-inline-formula"><math xmlns="http://www.w3.org/1998/Math/MathML" display="inline"><msub><mrow></mrow><mn>3</mn></msub></math></span>	https://journals.aps.org/prb/abstract/10.1103/PhysRevB.86.220510	prb
https://doi.org/10.1103/PhysRevB.86.235141	Topological phases in layered pyrochlore oxide thin films along the [111] direction	https://journals.aps.org/prb/abstract/10.1103/PhysRevB.86.235141	prb
https://doi.org/10.1103/PhysRevB.86.245122	Self-energy flows in the two-dimensional repulsive Hubbard model	https://journals.aps.org/prb/abstract/10.1103/PhysRevB.86.245122	prb
https://doi.org/10.1103/PhysRevB.86.235432	Fermionic superoperators for zero-temperature nonlinear transport: Real-time perturbation theory and renormalization group for Anderson quantum dots	https://journals.aps.org/prb/abstract/10.1103/PhysRevB.86.235432	prb
https://doi.org/10.1103/PhysRevB.86.245116	Perturbative analysis of topological entanglement entropy from conditional independence	https://journals.aps.org/prb/abstract/10.1103/PhysRevB.86.245116	prb
https://doi.org/10.1103/PhysRevB.86.214507	Synthesis and physical properties of metal-doped picene solids	https://journals.aps.org/prb/abstract/10.1103/PhysRevB.86.214507	prb
https://doi.org/10.1103/PhysRevB.86.224507	Possible multigap superconductivity and magnetism in single crystals of superconducting La<span class="aps-inline-formula"><math xmlns="http://www.w3.org/1998/Math/MathML" display="inline"><msub><mrow></mrow><mn>2</mn></msub></math></span>Pt<span class="aps-inline-formula"><math xmlns="http://www.w3.org/1998/Math/MathML" display="inline"><msub><mrow></mrow><mn>3</mn></msub></math></span>Ge<span class="aps-inline-formula"><math xmlns="http://www.w3.org/1998/Math/MathML" display="inline"><msub><mrow></mrow><mn>5</mn></msub></math></span> and Pr<span class="aps-inline-formula"><math xmlns="http://www.w3.org/1998/Math/MathML" display="inline"><msub><mrow></mrow><mn>2</mn></msub></math></span>Pt<span class="aps-inline-formula"><math xmlns="http://www.w3.org/1998/Math/MathML" display="inline"><msub><mrow></mrow><mn>3</mn></msub></math></span>Ge<span class="aps-inline-formula"><math xmlns="http://www.w3.org/1998/Math/MathML" display="inline"><msub><mrow></mrow><mn>5</mn></msub></math></span>	https://journals.aps.org/prb/abstract/10.1103/PhysRevB.86.224507	prb
https://doi.org/10.1103/PhysRevB.86.245310	Edge-state inner products and real-space entanglement spectrum of trial quantum Hall states	https://journals.aps.org/prb/abstract/10.1103/PhysRevB.86.245310	prb
https://doi.org/10.1103/PhysRevB.86.214506	Electron-tunneling measurements of low-<span class="aps-inline-formula"><math xmlns="http://www.w3.org/1998/Math/MathML" display="inline"><msub><mi>T</mi><mi>c</mi></msub></math></span> single-layer Bi<span class="aps-inline-formula"><math xmlns="http://www.w3.org/1998/Math/MathML" display="inline"><msub><mrow></mrow><mrow><mn>2</mn><mo>+</mo><mi>x</mi></mrow></msub></math></span>Sr<span class="aps-inline-formula"><math xmlns="http://www.w3.org/1998/Math/MathML" display="inline"><msub><mrow></mrow><mrow><mn>2</mn><mo>−</mo><mi>y</mi></mrow></msub></math></span>CuO<span class="aps-inline-formula"><math xmlns="http://www.w3.org/1998/Math/MathML" display="inline"><msub><mrow></mrow><mrow><mn>6</mn><mo>+</mo><mi>δ</mi></mrow></msub></math></span>: Evidence for a scaling disparity between superconducting and pseudogap states	https://journals.aps.org/prb/abstract/10.1103/PhysRevB.86.214506	prb
https://doi.org/10.1103/PhysRevB.86.224506	Spin-triplet supercurrent in Co/Ni multilayer Josephson junctions with perpendicular anisotropy	https://journals.aps.org/prb/abstract/10.1103/PhysRevB.86.224506	prb
https://doi.org/10.1103/PhysRevB.86.245309	Kubo formulas for viscosity: Hall viscosity, Ward identities, and the relation with conductivity	https://journals.aps.org/prb/abstract/10.1103/PhysRevB.86.245309	prb
https://doi.org/10.1103/PhysRevB.86.245305	Exact matrix product states for quantum Hall wave functions	https://journals.aps.org/prb/abstract/10.1103/PhysRevB.86.245305	prb
https://doi.org/10.1103/PhysRevB.86.220503	Quantum state sensitivity of an autoresonant superconducting circuit	https://journals.aps.org/prb/abstract/10.1103/PhysRevB.86.220503	prb
https://doi.org/10.1103/PhysRevB.86.241201	Effects of confinement and environment on the electronic structure and exciton binding energy of MoS<span class="aps-inline-formula"><math xmlns="http://www.w3.org/1998/Math/MathML" display="inline"><msub><mrow></mrow><mn>2</mn></msub></math></span> from first principles	https://journals.aps.org/prb/abstract/10.1103/PhysRevB.86.241201	prb
https://doi.org/10.1103/PhysRevB.86.220401	Field-tuned critical fluctuations in YFe<span class="aps-inline-formula"><math xmlns="http://www.w3.org/1998/Math/MathML" display="inline"><msub><mrow></mrow><mn>2</mn></msub></math></span>Al<span class="aps-inline-formula"><math xmlns="http://www.w3.org/1998/Math/MathML" display="inline"><msub><mrow></mrow><mn>10</mn></msub></math></span>: Evidence from magnetization, <span class="aps-inline-formula"><math xmlns="http://www.w3.org/1998/Math/MathML" display="inline"><msup><mrow></mrow><mn>27</mn></msup></math></span>Al NMR, and NQR investigations	https://journals.aps.org/prb/abstract/10.1103/PhysRevB.86.220401	prb
https://doi.org/10.1103/PhysRevB.86.241101	Topological semimetal in a Bi-Bi<span class="aps-inline-formula"><math xmlns="http://www.w3.org/1998/Math/MathML" display="inline"><msub><mrow></mrow><mn>2</mn></msub></math></span>Se<span class="aps-inline-formula"><math xmlns="http://www.w3.org/1998/Math/MathML" display="inline"><msub><mrow></mrow><mn>3</mn></msub></math></span> infinitely adaptive superlattice phase	https://journals.aps.org/prb/abstract/10.1103/PhysRevB.86.241101	prb
https://doi.org/10.1103/PhysRevB.86.214404	Sum rule for the magnetic permeability of arbitrary textures	https://journals.aps.org/prb/abstract/10.1103/PhysRevB.86.214404	prb
https://doi.org/10.1103/PhysRevB.86.224403	Dualism of the 5<span class="aps-inline-formula"><math xmlns="http://www.w3.org/1998/Math/MathML" display="inline"><mi>f</mi></math></span> electrons of the ferromagnetic superconductor UGe<span class="aps-inline-formula"><math xmlns="http://www.w3.org/1998/Math/MathML" display="inline"><msub><mrow></mrow><mn>2</mn></msub></math></span> as seen in magnetic, transport, and specific-heat data	https://journals.aps.org/prb/abstract/10.1103/PhysRevB.86.224403	prb
https://doi.org/10.1103/PhysRevB.86.220501	Minimal electronic models for superconducting BiS<span class="aps-inline-formula"><math xmlns="http://www.w3.org/1998/Math/MathML" display="inline"><msub><mrow></mrow><mn>2</mn></msub></math></span> layers	https://journals.aps.org/prb/abstract/10.1103/PhysRevB.86.220501	prb
https://doi.org/10.1103/PhysRevB.86.195434	Using gate-modulated Raman scattering and electron-phonon interactions to probe single-layer graphene: A different approach to assign phonon combination modes	https://journals.aps.org/prb/abstract/10.1103/PhysRevB.86.195434	prb
https://doi.org/10.1103/PhysRevB.86.195133	Structure and physical properties of the layered iron oxychalcogenide BaFe<span class="aps-inline-formula"><math xmlns="http://www.w3.org/1998/Math/MathML" display="inline"><msub><mrow></mrow><mn>2</mn></msub></math></span>Se<span class="aps-inline-formula"><math xmlns="http://www.w3.org/1998/Math/MathML" display="inline"><msub><mrow></mrow><mn>2</mn></msub></math></span>O	https://journals.aps.org/prb/abstract/10.1103/PhysRevB.86.195133	prb
https://doi.org/10.1103/PhysRevB.86.205127	Interplay between ferromagnetism, surface states, and quantum corrections in a magnetically doped topological insulator	https://journals.aps.org/prb/abstract/10.1103/PhysRevB.86.205127	prb
https://doi.org/10.1103/PhysRevB.86.180505	Anomalous suppression of the superfluid density in the Cu<span class="aps-inline-formula"><math xmlns="http://www.w3.org/1998/Math/MathML" display="inline"><msub><mrow></mrow><mi>x</mi></msub></math></span>Bi<span class="aps-inline-formula"><math xmlns="http://www.w3.org/1998/Math/MathML" display="inline"><msub><mrow></mrow><mn>2</mn></msub></math></span>Se<span class="aps-inline-formula"><math xmlns="http://www.w3.org/1998/Math/MathML" display="inline"><msub><mrow></mrow><mn>3</mn></msub></math></span> superconductor upon progressive Cu intercalation	https://journals.aps.org/prb/abstract/10.1103/PhysRevB.86.180505	prb
https://doi.org/10.1103/PhysRevB.86.184423	Spin-resolved characterization of single cobalt phthalocyanine molecules on a ferromagnetic support	https://journals.aps.org/prb/abstract/10.1103/PhysRevB.86.184423	prb
https://doi.org/10.1103/PhysRevB.86.184511	Phase relations in K<span class="aps-inline-formula"><math xmlns="http://www.w3.org/1998/Math/MathML" display="inline"><msub><mrow></mrow><mi>x</mi></msub></math></span>Fe<span class="aps-inline-formula"><math xmlns="http://www.w3.org/1998/Math/MathML" display="inline"><msub><mrow></mrow><mrow><mn>2</mn><mo>−</mo><mi>y</mi></mrow></msub></math></span>Se<span class="aps-inline-formula"><math xmlns="http://www.w3.org/1998/Math/MathML" display="inline"><msub><mrow></mrow><mn>2</mn></msub></math></span> and the structure of superconducting K<span class="aps-inline-formula"><math xmlns="http://www.w3.org/1998/Math/MathML" display="inline"><msub><mrow></mrow><mi>x</mi></msub></math></span>Fe<span class="aps-inline-formula"><math xmlns="http://www.w3.org/1998/Math/MathML" display="inline"><msub><mrow></mrow><mn>2</mn></msub></math></span>Se<span class="aps-inline-formula"><math xmlns="http://www.w3.org/1998/Math/MathML" display="inline"><msub><mrow></mrow><mn>2</mn></msub></math></span> via high-resolution synchrotron diffraction	https://journals.aps.org/prb/abstract/10.1103/PhysRevB.86.184511	prb
https://doi.org/10.1103/PhysRevB.86.195313	Spatial dynamics of stepwise homogeneously pumped polariton condensates	https://journals.aps.org/prb/abstract/10.1103/PhysRevB.86.195313	prb
https://doi.org/10.1103/PhysRevB.86.201201	Direct observation of Lévy flights of holes in bulk <span class="aps-inline-formula"><math xmlns="http://www.w3.org/1998/Math/MathML" display="inline"><mi>n</mi></math></span>-doped InP	https://journals.aps.org/prb/abstract/10.1103/PhysRevB.86.201201	prb
https://doi.org/10.1103/PhysRevB.86.174112	Stress-driven island growth on top of nanowires	https://journals.aps.org/prb/abstract/10.1103/PhysRevB.86.174112	prb
https://doi.org/10.1103/PhysRevB.86.174514	Proximity effect with noncentrosymmetric superconductors	https://journals.aps.org/prb/abstract/10.1103/PhysRevB.86.174514	prb
https://doi.org/10.1103/PhysRevB.86.205119	Topological invariants and interacting one-dimensional fermionic systems	https://journals.aps.org/prb/abstract/10.1103/PhysRevB.86.205119	prb
https://doi.org/10.1103/PhysRevB.86.180404	Emergence of topological Hall effect from fanlike spin structure as modified by Dzyaloshinsky-Moriya interaction in MnP	https://journals.aps.org/prb/abstract/10.1103/PhysRevB.86.180404	prb
https://doi.org/10.1103/PhysRevB.86.180503	Transport spectroscopy of <span class="aps-inline-formula"><math xmlns="http://www.w3.org/1998/Math/MathML" display="inline"><mrow><mi>N</mi><mi>S</mi></mrow></math></span> nanowire junctions with Majorana fermions	https://journals.aps.org/prb/abstract/10.1103/PhysRevB.86.180503	prb
https://doi.org/10.1103/PhysRevB.86.195309	Dependence of the Dresselhaus spin-orbit interaction on the quantum well width	https://journals.aps.org/prb/abstract/10.1103/PhysRevB.86.195309	prb
https://doi.org/10.1103/PhysRevB.86.174510	Bulk properties and electronic structure of PuFeAsO	https://journals.aps.org/prb/abstract/10.1103/PhysRevB.86.174510	prb
https://doi.org/10.1103/PhysRevB.86.180502	Thermal Hall conductivity as a probe of gap structure in multiband superconductors: The case of Ba<span class="aps-inline-formula"><math xmlns="http://www.w3.org/1998/Math/MathML" display="inline"><msub><mrow></mrow><mrow><mn>1</mn><mo>−</mo><mi>x</mi></mrow></msub></math></span>K<span class="aps-inline-formula"><math xmlns="http://www.w3.org/1998/Math/MathML" display="inline"><msub><mrow></mrow><mi>x</mi></msub></math></span>Fe<span class="aps-inline-formula"><math xmlns="http://www.w3.org/1998/Math/MathML" display="inline"><msub><mrow></mrow><mn>2</mn></msub></math></span>As<span class="aps-inline-formula"><math xmlns="http://www.w3.org/1998/Math/MathML" display="inline"><msub><mrow></mrow><mn>2</mn></msub></math></span>	https://journals.aps.org/prb/abstract/10.1103/PhysRevB.86.180502	prb
https://doi.org/10.1103/PhysRevB.86.195306	Destruction and recurrence of excitons by acoustic shock waves on picosecond time scales	https://journals.aps.org/prb/abstract/10.1103/PhysRevB.86.195306	prb
https://doi.org/10.1103/PhysRevB.86.180501	Microscopic coexistence of antiferromagnetic order and superconductivity in Ba<span class="aps-inline-formula"><math xmlns="http://www.w3.org/1998/Math/MathML" display="inline"><msub><mrow></mrow><mrow><mn>0.77</mn></mrow></msub></math></span>K<span class="aps-inline-formula"><math xmlns="http://www.w3.org/1998/Math/MathML" display="inline"><msub><mrow></mrow><mrow><mn>0.23</mn></mrow></msub></math></span>Fe<span class="aps-inline-formula"><math xmlns="http://www.w3.org/1998/Math/MathML" display="inline"><msub><mrow></mrow><mn>2</mn></msub></math></span>As<span class="aps-inline-formula"><math xmlns="http://www.w3.org/1998/Math/MathML" display="inline"><msub><mrow></mrow><mn>2</mn></msub></math></span>	https://journals.aps.org/prb/abstract/10.1103/PhysRevB.86.180501	prb
https://doi.org/10.1103/PhysRevB.86.195401	Structure and zero-dimensional polariton spectrum of natural defects in GaAs/AlAs microcavities	https://journals.aps.org/prb/abstract/10.1103/PhysRevB.86.195401	prb
https://doi.org/10.1103/PhysRevB.86.134531	Superfluid stiffness renormalization and critical temperature enhancement in a composite superconductor	https://journals.aps.org/prb/abstract/10.1103/PhysRevB.86.134531	prb
